ACCURACY,ALG_NAME,AUC,Average F-Score,PRESCISION,RECALL,RUNTIME,THRESHOLD
0.0,Logistic_Regression_TFidf_200,0.5,0.0049751243781094535,0.0,0.5,2.057,0.001
1.0,Logistic_Regression_TFidf_200,0.5,0.49874686716791977,0.5,0.5,1.95,0.19
1.0,Logistic_Regression_TFidf_200,0.5,0.49874686716791977,0.5,0.5,1.925,0.2
1.0,Logistic_Regression_TFidf_200,0.5,0.49874686716791977,0.5,0.5,2.099,0.3
1.0,Logistic_Regression_TFidf_200,0.5,0.49874686716791977,0.5,0.5,2.098,0.4
