ACCURACY,ALG_NAME,AUC,Average F-Score,PRESCISION,RECALL,RUNTIME,THRESHOLD
0.01,Logistic_Regression_TFidf,0.501969696969697,0.013863305853610813,0.51,0.5,22.568,0.01
0.99,Logistic_Regression_TFidf,0.5,0.49748743718592964,0.5,0.5,22.504,0.019
0.99,Logistic_Regression_TFidf,0.5,0.49748743718592964,0.5,0.5,24.162,0.02
