ACCURACY,ALG_NAME,AUC,Average F-Score,PRESCISION,RECALL,RUNTIME,THRESHOLD
0.79,RandomForestClassifier_LSA,0.5089393939393939,0.45221535414277353,0.5,0.51,1.814,0.07
0.95,RandomForestClassifier_LSA,0.5036363636363637,0.49616854659993526,0.5,0.5,1.747,0.1
0.98,RandomForestClassifier_LSA,0.5009090909090909,0.5009531794272939,0.5,0.5,1.701,0.25
0.99,RandomForestClassifier_LSA,0.5,0.49748743718592964,0.5,0.5,1.681,0.5
0.99,RandomForestClassifier_LSA,0.5,0.49748743718592964,0.5,0.5,1.609,0.7
