ACCURACY,ALG_NAME,AUC,Average F-Score,PRESCISION,RECALL,RUNTIME,THRESHOLD
1.0,SVM_TFidf_1000,0.4999968632469785,0.49968534458099106,0.5,0.5,119.623,0.07
1.0,SVM_TFidf_1000,0.4999952948704678,0.4996845603868974,0.5,0.5,120.968,0.1
1.0,SVM_TFidf_1000,0.4999992158117446,0.49968652086752213,0.5,0.5,116.168,0.25
1.0,SVM_TFidf_1000,0.5,0.49968691296180334,0.5,0.5,115.819,0.5
1.0,SVM_TFidf_1000,0.5,0.49968691296180334,0.5,0.5,115.966,0.7
